provincia;poblacion;direccion;numero;bis;codigo_postal;prima_total;anio_antiguedad;numero_proyecto
BARCELONA;BARCELONA;NICARAGUA;110;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;74;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;153;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;58;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;143;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;79;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;11;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;122;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;57;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;50;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;100;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;54;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;61;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;128;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;114;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;27;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;85;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;59;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;117;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;47;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;106;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;140;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;91;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;118;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;42;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;130;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;56;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;95;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;47;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;84;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;29;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;8;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;107;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;145;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;68;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;43;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;85;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;101;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;111;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;44;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;61;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;77;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;12;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;70;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;75;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;98;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;120;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;66;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;40;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;59;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;76;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;129;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;48;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;39;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;52;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;22;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;94;;8029;;;
BARCELONA;BARCELONA;NUMANCIA;137;;8029;;;
BARCELONA;BARCELONA;PARIS;43;;8029;;;
BARCELONA;BARCELONA;PARIS;81;;8029;;;
BARCELONA;BARCELONA;PARIS;50;;8029;;;
BARCELONA;BARCELONA;PARIS;53;;8029;;;
BARCELONA;BARCELONA;PARIS;70;;8029;;;
BARCELONA;BARCELONA;PARIS;49;;8029;;;
BARCELONA;BARCELONA;PARIS;57;;8029;;;
BARCELONA;BARCELONA;PARIS;38;;8029;;;
BARCELONA;BARCELONA;PARIS;111;;8029;;;
BARCELONA;BARCELONA;PARIS;58;;8029;;;
BARCELONA;BARCELONA;PARIS;75;;8029;;;
BARCELONA;BARCELONA;PARIS;73;;8029;;;
BARCELONA;BARCELONA;PARIS;64;;8029;;;
BARCELONA;BARCELONA;PARIS;79;;8029;;;
BARCELONA;BARCELONA;PARIS;82;;8029;;;
BARCELONA;BARCELONA;PARIS;45;;8029;;;
BARCELONA;BARCELONA;PARIS;40;;8029;;;
BARCELONA;BARCELONA;PARIS;75;;8029;;;
BARCELONA;BARCELONA;PARIS;46;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;79;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;55;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;71;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;82;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;122;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;138;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;66;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;62;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;58;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;126;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;128;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;101;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;111;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;30;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;136;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;120;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;107;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;26;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;89;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;68;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;75;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;49;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;97;;8029;;;
